id,mode,k,n,pruning_count,pruning_edges,local_vertices,local_decisions,local_decision_count,graph_generator_count,graph_generator_rank,base_labelled_violation_count,base_labelled_violation_rank,base_combined_mask_violation_rank,base_kernel_rank,predicted_local_base_count,individually_valid_generator_count,individually_valid_generator_rank,predicted_by_individual_compatibility,valid_labelled_violation_count,valid_labelled_violation_rank,valid_combined_mask_violation_rank,labelled_kernel_rank,predicted_local_valid_count,base_rank_identity_holds,valid_rank_identity_holds,graph_generators,individually_valid_generators,exact_local_base_count,exact_local_valid_count,exact_local_base_dim,exact_local_valid_dim,base_prediction_matches,valid_prediction_matches,individual_prediction_matches
ddgp-nonlast-nonseed-0063,ddgp,2,10,1,4-7,"{1,2,3,4,5,6,7}","{4,5,6,7}",4,8,4,8,3,4,1,2,0,0,1,10,4,4,0,1,True,True,"{7}@{5,6}:base-clique;{7}@{5,6}:cone;{6,7}@{3,4}:base-clique;{6,7}@{3,4}:cone;{5,7}@{1,3}:base-clique;{5,7}@{1,3}:cone;{4,6,7}@{1,2}:base-clique;{4,6,7}@{1,2}:cone",,2,1,1,0,True,True,True
ddgp-nonlast-nonseed-0064,ddgp,2,10,1,4-7,"{1,2,3,4,6,7}","{4,6,7}",3,6,3,1,1,3,2,4,0,0,1,4,3,3,0,1,True,True,"{7}@{1,6}:base-clique;{7}@{1,6}:cone;{6,7}@{1,3}:base-clique;{6,7}@{1,3}:cone;{4}@{2,3}:base-clique;{4}@{2,3}:cone",,4,1,2,0,True,True,True
ddgp-nonlast-nonseed-0065,ddgp,2,10,1,5-6,"{1,2,3,4,5,6}","{4,5,6}",3,5,3,3,1,3,2,4,1,1,2,4,2,3,1,2,True,True,"{6}@{2,4}:cone;{5}@{2,4}:cone;{5,6}@{2,4}:base-clique;{4,5,6}@{1,3}:base-clique;{4,5,6}@{1,3}:cone","{5,6}@{2,4}:base-clique",4,2,2,1,True,True,True
ddgp-nonlast-nonseed-0066,ddgp,2,10,1,3-7,"{1,2,3,4,6,7}","{4,6,7}",3,6,3,5,3,3,0,1,0,0,1,6,3,3,0,1,True,True,"{7}@{2,6}:base-clique;{7}@{2,6}:cone;{6,7}@{3,4}:base-clique;{6,7}@{3,4}:cone;{4,6,7}@{1,3}:base-clique;{4,6,7}@{1,3}:cone",,1,1,0,0,True,True,True
ddgp-nonlast-nonseed-0067,ddgp,2,10,1,4-9,"{1,2,3,4,7,9}","{4,7,9}",3,6,3,3,2,3,1,2,0,0,1,6,3,3,0,1,True,True,"{9}@{2,7}:base-clique;{9}@{2,7}:cone;{7,9}@{1,3}:base-clique;{7,9}@{1,3}:cone;{4}@{2,3}:base-clique;{4}@{2,3}:cone",,2,1,1,0,True,True,True
ddgp-nonlast-nonseed-0068,ddgp,2,10,1,5-8,"{1,2,3,4,5,6,7,8}","{4,5,6,7,8}",5,9,5,9,4,5,1,2,0,0,1,13,5,5,0,1,True,True,"{8}@{4,7}:base-clique;{8}@{4,7}:cone;{7,8}@{3,6}:base-clique;{7,8}@{3,6}:cone;{6,7,8}@{2,4}:base-clique;{6,7,8}@{2,4}:cone;{5}@{1,3}:cone;{4,6,7,8}@{1,3}:cone;{4,5,6,7,8}@{1,3}:base-clique",,2,1,1,0,True,True,True
ddgp-nonlast-nonseed-0069,ddgp,2,10,1,7-8,"{1,2,3,4,5,6,7,8}","{4,5,6,7,8}",5,10,5,8,3,5,2,4,0,0,1,13,5,5,0,1,True,True,"{8}@{5,6}:base-clique;{8}@{5,6}:cone;{7}@{1,3}:base-clique;{7}@{1,3}:cone;{6,8}@{1,4}:base-clique;{6,8}@{1,4}:cone;{5,8}@{1,2}:base-clique;{5,8}@{1,2}:cone;{4,6,8}@{2,3}:base-clique;{4,6,8}@{2,3}:cone",,4,1,2,0,True,True,True
ddgp-nonlast-nonseed-0070,ddgp,2,10,1,5-7,"{2,3,4,5,7}","{4,5,7}",3,5,3,0,0,3,3,8,1,1,2,2,2,3,1,2,True,True,"{7}@{3,4}:base-clique;{7}@{3,4}:cone;{5}@{2,3}:cone;{4,7}@{2,3}:cone;{4,5,7}@{2,3}:base-clique","{4,5,7}@{2,3}:base-clique",8,2,3,1,True,True,True
ddgp-nonlast-nonseed-0071,ddgp,2,10,1,6-8,"{1,2,4,6,8}","{4,6,8}",3,6,3,0,0,3,3,8,2,1,2,2,2,3,1,2,True,True,"{8}@{1,4}:base-clique;{8}@{1,4}:cone;{6}@{2,4}:base-clique;{6}@{2,4}:cone;{4,6,8}@{1,2}:base-clique;{4,6,8}@{1,2}:cone","{4,6,8}@{1,2}:base-clique;{4,6,8}@{1,2}:cone",8,2,3,1,True,True,True
ddgp-nonlast-nonseed-0072,ddgp,2,10,1,4-7,"{2,3,4,7}","{4,7}",2,3,2,0,0,2,2,4,1,1,2,1,1,2,1,2,True,True,"{7}@{2,3}:cone;{4}@{2,3}:cone;{4,7}@{2,3}:base-clique","{4,7}@{2,3}:base-clique",4,2,2,1,True,True,True
ddgp-nonlast-nonseed-0073,ddgp,2,10,1,4-8,"{1,2,3,4,5,8}","{4,5,8}",3,5,3,2,1,3,2,4,0,0,1,4,3,3,0,1,True,True,"{8}@{3,5}:base-clique;{8}@{3,5}:cone;{5,8}@{1,2}:cone;{4}@{1,2}:cone;{4,5,8}@{1,2}:base-clique",,4,1,2,0,True,True,True
ddgp-nonlast-nonseed-0074,ddgp,2,10,1,6-7,"{1,2,3,6,7}","{6,7}",2,4,2,1,1,2,1,2,0,0,1,3,2,2,0,1,True,True,"{7}@{1,2}:base-clique;{7}@{1,2}:cone;{6}@{2,3}:base-clique;{6}@{2,3}:cone",,2,1,1,0,True,True,True
ddgp-nonlast-nonseed-0075,ddgp,2,10,1,7-9,"{1,2,3,4,7,8,9}","{4,7,8,9}",4,7,4,5,2,4,2,4,0,0,1,8,4,4,0,1,True,True,"{9}@{4,8}:base-clique;{9}@{4,8}:cone;{8,9}@{2,3}:cone;{7}@{2,3}:cone;{7,8,9}@{2,3}:base-clique;{4,9}@{1,3}:base-clique;{4,9}@{1,3}:cone",,4,1,2,0,True,True,True
ddgp-nonlast-nonseed-0076,ddgp,2,10,1,3-8,"{1,2,3,4,5,7,8}","{4,5,7,8}",4,7,4,4,2,5,3,8,0,0,1,7,5,5,0,1,True,True,"{8}@{5,7}:base-clique;{8}@{5,7}:cone;{7,8}@{4,5}:base-clique;{7,8}@{4,5}:cone;{5,7,8}@{1,2}:cone;{4,7,8}@{1,2}:cone;{4,5,7,8}@{1,2}:base-clique",,8,1,3,0,True,True,True
ddgp-nonlast-nonseed-0077,ddgp,2,10,1,3-6,"{1,2,3,6}",{6},1,2,1,0,0,1,1,2,0,0,1,1,1,1,0,1,True,True,"{6}@{1,2}:base-clique;{6}@{1,2}:cone",,2,1,1,0,True,True,True
ddgp-nonlast-nonseed-0078,ddgp,2,10,1,3-6,"{2,3,4,5,6}","{4,5,6}",3,6,3,1,1,3,2,4,2,1,2,2,2,3,1,2,True,True,"{6}@{4,5}:base-clique;{6}@{4,5}:cone;{5,6}@{3,4}:base-clique;{5,6}@{3,4}:cone;{4,5,6}@{2,3}:base-clique;{4,5,6}@{2,3}:cone","{4,5,6}@{2,3}:base-clique;{4,5,6}@{2,3}:cone",4,2,2,1,True,True,True
ddgp-nonlast-nonseed-0079,ddgp,2,10,1,3-8,"{1,2,3,4,7,8}","{4,7,8}",3,6,3,1,1,3,2,4,0,0,1,4,3,3,0,1,True,True,"{8}@{4,7}:base-clique;{8}@{4,7}:cone;{7,8}@{1,4}:base-clique;{7,8}@{1,4}:cone;{4,7,8}@{1,2}:base-clique;{4,7,8}@{1,2}:cone",,4,1,2,0,True,True,True
ddgp-nonlast-nonseed-0080,ddgp,2,10,1,7-9,"{2,3,4,7,9}","{4,7,9}",3,5,3,0,0,3,3,8,1,1,2,2,2,3,1,2,True,True,"{9}@{2,4}:base-clique;{9}@{2,4}:cone;{7}@{2,3}:cone;{4,9}@{2,3}:cone;{4,7,9}@{2,3}:base-clique","{4,7,9}@{2,3}:base-clique",8,2,3,1,True,True,True
ddgp-nonlast-nonseed-0081,ddgp,2,10,1,6-7,"{1,2,4,5,6,7}","{4,5,6,7}",4,8,4,1,1,4,3,8,2,1,2,3,3,4,1,2,True,True,"{7}@{4,5}:base-clique;{7}@{4,5}:cone;{6}@{2,5}:base-clique;{6}@{2,5}:cone;{5,6,7}@{2,4}:base-clique;{5,6,7}@{2,4}:cone;{4,5,6,7}@{1,2}:base-clique;{4,5,6,7}@{1,2}:cone","{4,5,6,7}@{1,2}:base-clique;{4,5,6,7}@{1,2}:cone",8,2,3,1,True,True,True
ddgp-nonlast-nonseed-0082,ddgp,2,10,1,5-7,"{1,2,4,5,7}","{4,5,7}",3,6,3,1,1,3,2,4,2,1,2,3,2,3,1,2,True,True,"{7}@{2,4}:base-clique;{7}@{2,4}:cone;{5}@{1,4}:base-clique;{5}@{1,4}:cone;{4,5,7}@{1,2}:base-clique;{4,5,7}@{1,2}:cone","{4,5,7}@{1,2}:base-clique;{4,5,7}@{1,2}:cone",4,2,2,1,True,True,True
ddgp-nonlast-nonseed-0083,ddgp,2,10,1,5-6,"{2,3,4,5,6}","{4,5,6}",3,5,3,0,0,3,3,8,3,2,4,1,1,3,2,4,True,True,"{6}@{3,4}:cone;{5}@{3,4}:cone;{5,6}@{3,4}:base-clique;{4,5,6}@{2,3}:base-clique;{4,5,6}@{2,3}:cone","{5,6}@{3,4}:base-clique;{4,5,6}@{2,3}:base-clique;{4,5,6}@{2,3}:cone",8,4,3,2,True,True,True
ddgp-nonlast-nonseed-0084,ddgp,2,10,1,3-5,"{1,2,3,5}",{5},1,2,1,0,0,1,1,2,0,0,1,1,1,1,0,1,True,True,"{5}@{1,2}:base-clique;{5}@{1,2}:cone",,2,1,1,0,True,True,True
ddgp-nonlast-nonseed-0085,ddgp,2,10,1,6-8,"{1,2,3,4,6,8}","{4,6,8}",3,6,3,2,1,3,2,4,0,0,1,5,3,3,0,1,True,True,"{8}@{1,3}:base-clique;{8}@{1,3}:cone;{6}@{3,4}:base-clique;{6}@{3,4}:cone;{4,6}@{1,2}:base-clique;{4,6}@{1,2}:cone",,4,1,2,0,True,True,True
ddgp-nonlast-nonseed-0086,ddgp,2,10,1,4-7,"{1,2,3,4,5,6,7}","{4,5,6,7}",4,8,4,4,2,4,2,4,0,0,1,8,4,4,0,1,True,True,"{7}@{5,6}:base-clique;{7}@{5,6}:cone;{6,7}@{1,2}:base-clique;{6,7}@{1,2}:cone;{5,7}@{2,3}:base-clique;{5,7}@{2,3}:cone;{4}@{1,3}:base-clique;{4}@{1,3}:cone",,4,1,2,0,True,True,True
ddgp-nonlast-nonseed-0087,ddgp,2,10,1,5-9,"{1,2,3,4,5,8,9}","{4,5,8,9}",4,8,4,6,3,4,1,2,0,0,1,10,4,4,0,1,True,True,"{9}@{3,8}:base-clique;{9}@{3,8}:cone;{8,9}@{1,4}:base-clique;{8,9}@{1,4}:cone;{5}@{2,3}:base-clique;{5}@{2,3}:cone;{4,8,9}@{1,2}:base-clique;{4,8,9}@{1,2}:cone",,2,1,1,0,True,True,True
ddgp-nonlast-nonseed-0088,ddgp,2,10,1,6-9,"{1,2,3,4,5,6,7,8,9}","{4,5,6,7,8,9}",6,12,6,16,5,6,1,2,0,0,1,18,6,6,0,1,True,True,"{9}@{7,8}:base-clique;{9}@{7,8}:cone;{8,9}@{1,6}:base-clique;{8,9}@{1,6}:cone;{7,9}@{4,6}:base-clique;{7,9}@{4,6}:cone;{6,7,8,9}@{3,5}:base-clique;{6,7,8,9}@{3,5}:cone;{5,6,7,8,9}@{2,3}:base-clique;{5,6,7,8,9}@{2,3}:cone;{4,7,9}@{1,3}:base-clique;{4,7,9}@{1,3}:cone",,2,1,1,0,True,True,True
ddgp-nonlast-nonseed-0089,ddgp,2,10,1,7-8,"{1,2,3,4,5,7,8}","{4,5,7,8}",4,7,4,7,3,4,1,2,0,0,1,9,4,4,0,1,True,True,"{8}@{2,5}:base-clique;{8}@{2,5}:cone;{7}@{1,4}:cone;{5,8}@{1,4}:cone;{5,7,8}@{1,4}:base-clique;{4,5,7,8}@{2,3}:base-clique;{4,5,7,8}@{2,3}:cone",,2,1,1,0,True,True,True
ddgp-nonlast-nonseed-0090,ddgp,2,10,1,7-8,"{1,2,6,7,8}","{6,7,8}",3,6,3,0,0,3,3,8,2,1,2,2,2,3,1,2,True,True,"{8}@{2,6}:base-clique;{8}@{2,6}:cone;{7}@{1,6}:base-clique;{7}@{1,6}:cone;{6,7,8}@{1,2}:base-clique;{6,7,8}@{1,2}:cone","{6,7,8}@{1,2}:base-clique;{6,7,8}@{1,2}:cone",8,2,3,1,True,True,True
ddgp-nonlast-nonseed-0091,ddgp,2,10,1,7-9,"{1,2,3,4,5,6,7,9}","{4,5,6,7,9}",5,9,5,9,5,6,1,2,0,0,1,12,6,6,0,1,True,True,"{9}@{5,6}:base-clique;{9}@{5,6}:cone;{7}@{2,5}:base-clique;{7}@{2,5}:cone;{6,9}@{2,4}:cone;{5,7,9}@{2,4}:cone;{5,6,7,9}@{2,4}:base-clique;{4,5,6,7,9}@{1,3}:base-clique;{4,5,6,7,9}@{1,3}:cone",,2,1,1,0,True,True,True
ddgp-nonlast-nonseed-0092,ddgp,2,10,1,3-9,"{2,3,4,5,6,9}","{4,5,6,9}",4,7,4,7,4,5,1,2,1,1,2,9,4,5,1,2,True,True,"{9}@{4,6}:base-clique;{9}@{4,6}:cone;{6,9}@{4,5}:base-clique;{6,9}@{4,5}:cone;{5,6,9}@{2,3}:cone;{4,6,9}@{2,3}:cone;{4,5,6,9}@{2,3}:base-clique","{4,5,6,9}@{2,3}:base-clique",2,2,1,1,True,True,True
ddgp-nonlast-nonseed-0093,ddgp,2,10,1,6-8,"{1,2,3,5,6,8}","{5,6,8}",3,6,3,1,1,3,2,4,0,0,1,4,3,3,0,1,True,True,"{8}@{2,5}:base-clique;{8}@{2,5}:cone;{6}@{1,3}:base-clique;{6}@{1,3}:cone;{5,8}@{1,2}:base-clique;{5,8}@{1,2}:cone",,4,1,2,0,True,True,True
ddgp-nonlast-nonseed-0094,ddgp,2,10,1,4-9,"{1,2,3,4,5,9}","{4,5,9}",3,6,3,4,2,3,1,2,0,0,1,5,3,3,0,1,True,True,"{9}@{1,5}:base-clique;{9}@{1,5}:cone;{5,9}@{2,4}:base-clique;{5,9}@{2,4}:cone;{4,5,9}@{1,3}:base-clique;{4,5,9}@{1,3}:cone",,2,1,1,0,True,True,True
ddgp-nonlast-nonseed-0095,ddgp,2,10,1,4-8,"{2,3,4,7,8}","{4,7,8}",3,5,3,0,0,3,3,8,1,1,2,2,2,3,1,2,True,True,"{8}@{2,7}:base-clique;{8}@{2,7}:cone;{7,8}@{2,3}:cone;{4}@{2,3}:cone;{4,7,8}@{2,3}:base-clique","{4,7,8}@{2,3}:base-clique",8,2,3,1,True,True,True
ddgp-nonlast-nonseed-0096,ddgp,2,10,1,6-9,"{1,2,3,4,5,6,7,9}","{4,5,6,7,9}",5,10,5,9,4,5,1,2,2,1,2,10,4,5,1,2,True,True,"{9}@{5,7}:base-clique;{9}@{5,7}:cone;{7,9}@{4,6}:base-clique;{7,9}@{4,6}:cone;{6,7,9}@{3,5}:base-clique;{6,7,9}@{3,5}:cone;{5,6,7,9}@{3,4}:base-clique;{5,6,7,9}@{3,4}:cone;{4,5,6,7,9}@{1,2}:base-clique;{4,5,6,7,9}@{1,2}:cone","{5,6,7,9}@{3,4}:base-clique;{5,6,7,9}@{3,4}:cone",2,2,1,1,True,True,True
ddgp-nonlast-nonseed-0097,ddgp,2,10,1,6-8,"{1,2,3,4,6,7,8}","{4,6,7,8}",4,8,4,4,2,4,2,4,0,0,1,8,4,4,0,1,True,True,"{8}@{4,7}:base-clique;{8}@{4,7}:cone;{7,8}@{1,2}:base-clique;{7,8}@{1,2}:cone;{6}@{1,3}:base-clique;{6}@{1,3}:cone;{4,8}@{2,3}:base-clique;{4,8}@{2,3}:cone",,4,1,2,0,True,True,True
ddgp-nonlast-nonseed-0098,ddgp,2,10,1,7-9,"{1,2,3,4,7,9}","{4,7,9}",3,6,3,2,1,3,2,4,0,0,1,4,3,3,0,1,True,True,"{9}@{2,4}:base-clique;{9}@{2,4}:cone;{7}@{1,4}:base-clique;{7}@{1,4}:cone;{4,7,9}@{2,3}:base-clique;{4,7,9}@{2,3}:cone",,4,1,2,0,True,True,True
ddgp-nonlast-nonseed-0099,ddgp,2,10,1,4-7,"{1,2,3,4,5,7}","{4,5,7}",3,6,3,4,3,3,0,1,0,0,1,7,3,3,0,1,True,True,"{7}@{3,5}:base-clique;{7}@{3,5}:cone;{5,7}@{1,3}:base-clique;{5,7}@{1,3}:cone;{4}@{1,2}:base-clique;{4}@{1,2}:cone",,1,1,0,0,True,True,True
ddgp-nonlast-nonseed-0100,ddgp,2,10,1,7-9,"{1,2,3,4,5,6,7,9}","{4,5,6,7,9}",5,10,5,12,4,5,1,2,0,0,1,16,5,5,0,1,True,True,"{9}@{1,4}:base-clique;{9}@{1,4}:cone;{7}@{2,6}:base-clique;{7}@{2,6}:cone;{6,7}@{4,5}:base-clique;{6,7}@{4,5}:cone;{5,6,7}@{1,3}:base-clique;{5,6,7}@{1,3}:cone;{4,6,7,9}@{2,3}:base-clique;{4,6,7,9}@{2,3}:cone",,2,1,1,0,True,True,True
